,Year,Month,UniqueCarrier,ArrDelay,DepDelay,Count
0,1990,1,AA,-1.0,0.0,61681
1,1990,1,AS,3.0,0.0,7834
2,1990,1,CO,0.0,0.0,34446
3,1990,1,DL,4.0,1.0,68755
4,1990,1,EA,2.0,0.0,21226
5,1990,1,HP,4.0,0.0,17594
6,1990,1,NW,-1.0,0.0,39325
7,1990,1,PA (1),-2.0,0.0,7721
8,1990,1,TW,0.0,0.0,23725
9,1990,1,UA,1.0,0.0,48827
10,1990,1,US,3.0,1.0,85340
11,1990,1,WN,0.0,0.0,26226
12,1990,2,AA,2.0,0.0,53811
13,1990,2,AS,5.0,0.0,7002
14,1990,2,CO,5.0,0.0,31601
15,1990,2,DL,5.0,2.0,61793
16,1990,2,EA,2.0,0.0,18613
17,1990,2,HP,5.0,0.0,15618
18,1990,2,NW,-1.0,0.0,35570
19,1990,2,PA (1),-2.0,0.0,6954
20,1990,2,TW,1.0,0.0,21328
21,1990,2,UA,2.0,0.0,44576
22,1990,2,US,3.0,1.0,76886
23,1990,2,WN,1.0,0.0,23174
24,1990,3,AA,2.0,1.0,59616
25,1990,3,AS,0.0,0.0,8033
26,1990,3,CO,5.0,0.0,35753
27,1990,3,DL,5.0,2.0,69091
28,1990,3,EA,0.0,0.0,21147
29,1990,3,HP,3.0,0.0,17810
30,1990,3,NW,-2.0,0.0,39878
31,1990,3,PA (1),-4.0,0.0,7436
32,1990,3,TW,1.0,0.0,23682
33,1990,3,UA,2.0,1.0,50176
34,1990,3,US,2.0,1.0,85792
35,1990,3,WN,2.0,0.0,25906
36,1990,4,AA,1.0,0.0,58448
37,1990,4,AS,1.0,0.0,7684
38,1990,4,CO,3.0,0.0,34708
39,1990,4,DL,4.0,1.0,67377
40,1990,4,EA,-2.0,0.0,20719
41,1990,4,HP,2.0,0.0,17463
42,1990,4,NW,-3.0,-1.0,38753
43,1990,4,PA (1),-3.0,0.0,6712
44,1990,4,TW,0.0,0.0,22855
45,1990,4,UA,2.0,0.0,49137
46,1990,4,US,1.0,0.0,83543
47,1990,4,WN,0.0,0.0,26021
48,1990,5,AA,2.0,0.0,61071
49,1990,5,AS,0.0,0.0,8100
50,1990,5,CO,4.0,0.0,36751
51,1990,5,DL,4.0,1.0,68839
52,1990,5,EA,-3.0,0.0,21130
53,1990,5,HP,1.0,0.0,18308
54,1990,5,NW,-1.0,0.0,39498
55,1990,5,PA (1),-3.0,0.0,6923
56,1990,5,TW,2.0,0.0,22911
57,1990,5,UA,1.0,0.0,51106
58,1990,5,US,1.0,0.0,85031
59,1990,5,WN,0.0,0.0,27703
60,1990,6,AA,1.0,0.0,58806
61,1990,6,AS,4.0,0.0,8593
62,1990,6,CO,2.0,0.0,36141
63,1990,6,DL,4.0,1.0,68205
64,1990,6,EA,-3.0,0.0,20696
65,1990,6,HP,1.0,0.0,17585
66,1990,6,NW,1.0,0.0,38756
67,1990,6,PA (1),-4.0,0.0,6699
68,1990,6,TW,3.0,0.0,21952
69,1990,6,UA,2.0,0.0,50511
70,1990,6,US,1.0,0.0,82327
71,1990,6,WN,0.0,0.0,27124
72,1990,7,AA,-1.0,0.0,60747
73,1990,7,AS,2.0,0.0,9375
74,1990,7,CO,3.0,0.0,36949
75,1990,7,DL,4.0,1.0,70942
76,1990,7,EA,-1.0,0.0,21360
77,1990,7,HP,0.0,0.0,18558
78,1990,7,NW,-1.0,-1.0,39751
79,1990,7,PA (1),-2.0,0.0,7060
80,1990,7,TW,2.0,0.0,22913
81,1990,7,UA,0.0,0.0,53445
82,1990,7,US,0.0,0.0,85797
83,1990,7,WN,0.0,0.0,28160
84,1990,8,AA,0.0,0.0,60849
85,1990,8,AS,5.0,0.0,9463
86,1990,8,CO,3.0,0.0,37408
87,1990,8,DL,5.0,2.0,71024
88,1990,8,EA,0.0,0.0,21511
89,1990,8,HP,2.0,0.0,19084
90,1990,8,NW,0.0,0.0,40514
91,1990,8,PA (1),-1.0,0.0,7086
92,1990,8,TW,3.0,0.0,22900
93,1990,8,UA,1.0,0.0,53759
94,1990,8,US,2.0,1.0,85948
95,1990,8,WN,0.0,0.0,28340
96,1990,9,AA,-1.0,0.0,58939
97,1990,9,AS,2.0,0.0,7926
98,1990,9,CO,-1.0,0.0,35108
99,1990,9,DL,3.0,0.0,68215
100,1990,9,EA,-3.0,0.0,20670
101,1990,9,HP,1.0,0.0,18196
102,1990,9,NW,-3.0,-1.0,37530
103,1990,9,PA (1),-5.0,0.0,6687
104,1990,9,TW,0.0,0.0,21709
105,1990,9,UA,-1.0,0.0,50937
106,1990,9,US,0.0,0.0,82356
107,1990,9,WN,0.0,0.0,27365
108,1990,10,AA,0.0,0.0,61194
109,1990,10,AS,2.0,0.0,8352
110,1990,10,CO,0.0,0.0,37491
111,1990,10,DL,3.0,1.0,71334
112,1990,10,EA,-1.0,0.0,22073
113,1990,10,HP,1.0,0.0,18897
114,1990,10,NW,-2.0,-1.0,39174
115,1990,10,PA (1),-5.0,0.0,6575
116,1990,10,TW,1.0,0.0,21944
117,1990,10,UA,0.0,0.0,53949
118,1990,10,US,1.0,0.0,85391
119,1990,10,WN,2.0,0.0,28673
120,1990,11,AA,0.0,0.0,57791
121,1990,11,AS,4.0,0.0,7738
122,1990,11,CO,0.0,0.0,35370
123,1990,11,DL,2.0,1.0,67814
124,1990,11,EA,-3.0,0.0,21379
125,1990,11,HP,4.0,0.0,18209
126,1990,11,NW,-3.0,-1.0,36468
127,1990,11,PA (1),-4.0,0.0,6565
128,1990,11,TW,1.0,0.0,19046
129,1990,11,UA,-1.0,0.0,50049
130,1990,11,US,-1.0,0.0,81104
131,1990,11,WN,4.0,0.0,27248
132,1990,12,AA,4.0,1.0,59107
133,1990,12,AS,6.0,0.0,7834
134,1990,12,CO,3.0,0.0,35844
135,1990,12,DL,6.0,3.0,70673
136,1990,12,EA,0.0,0.0,21489
137,1990,12,HP,5.0,2.0,18992
138,1990,12,NW,1.0,0.0,36528
139,1990,12,PA (1),-2.0,0.0,6638
140,1990,12,TW,6.0,0.0,19217
141,1990,12,UA,3.0,1.0,50241
142,1990,12,US,1.0,1.0,82970
143,1990,12,WN,5.0,3.0,26819
144,1988,1,AA,1.0,1.0,56280
145,1988,1,AS,5.0,0.0,7577
146,1988,1,CO,4.0,0.0,39763
147,1988,1,DL,7.0,0.0,60841
148,1988,1,EA,5.0,0.0,37632
149,1988,1,HP,3.0,0.0,15583
150,1988,1,NW,8.0,0.0,33958
151,1988,1,PA (1),2.0,0.0,6080
152,1988,1,PI,7.0,4.0,39594
153,1988,1,PS,1.0,1.0,13169
154,1988,1,TW,6.0,1.0,23761
155,1988,1,UA,3.0,0.0,50715
156,1988,1,US,4.0,1.0,31663
157,1988,1,WN,0.0,0.0,20334
158,1988,2,AA,0.0,1.0,52750
159,1988,2,AS,5.0,0.0,6898
160,1988,2,CO,5.0,0.0,37554
161,1988,2,DL,6.0,0.0,59226
162,1988,2,EA,3.0,0.0,34791
163,1988,2,HP,2.0,0.0,15019
164,1988,2,NW,8.0,0.0,33059
165,1988,2,PA (1),1.0,0.0,5785
166,1988,2,PI,5.0,1.0,37490
167,1988,2,PS,-2.0,1.0,12220
168,1988,2,TW,5.0,0.0,21125
169,1988,2,UA,2.0,0.0,47009
170,1988,2,US,4.0,1.0,29794
171,1988,2,WN,0.0,0.0,19859
172,1988,3,AA,0.0,1.0,56976
173,1988,3,AS,5.0,0.0,7593
174,1988,3,CO,2.0,0.0,40827
175,1988,3,DL,5.0,0.0,64008
176,1988,3,EA,3.0,0.0,37328
177,1988,3,HP,2.0,0.0,15065
178,1988,3,NW,5.0,0.0,36155
179,1988,3,PA (1),3.0,0.0,6080
180,1988,3,PI,4.0,1.0,39962
181,1988,3,PS,-3.0,0.0,13054
182,1988,3,TW,4.0,0.0,23709
183,1988,3,UA,1.0,0.0,50677
184,1988,3,US,4.0,1.0,32247
185,1988,3,WN,0.0,0.0,21399
186,1988,4,AA,-1.0,0.0,56115
187,1988,4,AS,4.0,0.0,7145
188,1988,4,CO,-1.0,0.0,38081
189,1988,4,DL,1.0,0.0,62080
190,1988,4,EA,2.0,0.0,34645
191,1988,4,HP,0.0,0.0,14533
192,1988,4,NW,2.0,0.0,34418
193,1988,4,PA (1),3.0,0.0,5986
194,1988,4,PI,4.0,1.0,38433
195,1988,4,PS,-4.0,0.0,3468
196,1988,4,TW,2.0,0.0,22684
197,1988,4,UA,-1.0,0.0,48743
198,1988,4,US,4.0,2.0,40114
199,1988,4,WN,-1.0,0.0,20880
200,1988,5,AA,-2.0,0.0,57536
201,1988,5,AS,4.0,0.0,7626
202,1988,5,CO,-2.0,0.0,39320
203,1988,5,DL,0.0,0.0,63260
204,1988,5,EA,2.0,0.0,34184
205,1988,5,HP,1.0,0.0,15116
206,1988,5,NW,0.0,0.0,35237
207,1988,5,PA (1),5.0,0.0,5989
208,1988,5,PI,4.0,2.0,38385
209,1988,5,TW,2.0,0.0,22910
210,1988,5,UA,0.0,0.0,48916
211,1988,5,US,5.0,3.0,45602
212,1988,5,WN,-2.0,0.0,21835
213,1988,6,AA,-2.0,0.0,56220
214,1988,6,AS,3.0,0.0,7952
215,1988,6,CO,-4.0,0.0,39019
216,1988,6,DL,0.0,0.0,62822
217,1988,6,EA,1.0,0.0,32282
218,1988,6,HP,0.0,0.0,14696
219,1988,6,NW,0.0,0.0,35925
220,1988,6,PA (1),5.0,0.0,5864
221,1988,6,PI,3.0,1.0,38996
222,1988,6,TW,3.0,0.0,22772
223,1988,6,UA,1.0,0.0,47521
224,1988,6,US,5.0,2.0,44652
225,1988,6,WN,-1.0,0.0,22578
226,1988,7,AA,-1.0,0.0,58675
227,1988,7,AS,2.0,0.0,8316
228,1988,7,CO,-3.0,0.0,39103
229,1988,7,DL,0.0,0.0,64141
230,1988,7,EA,2.0,0.0,32171
231,1988,7,HP,0.0,0.0,14897
232,1988,7,NW,2.0,0.0,36857
233,1988,7,PA (1),5.0,0.0,5982
234,1988,7,PI,4.0,3.0,39749
235,1988,7,TW,3.0,0.0,23514
236,1988,7,UA,0.0,0.0,48626
237,1988,7,US,4.0,2.0,46047
238,1988,7,WN,-1.0,0.0,23040
239,1988,8,AA,-1.0,0.0,59295
240,1988,8,AS,3.0,0.0,8395
241,1988,8,CO,-3.0,0.0,39373
242,1988,8,DL,0.0,0.0,65039
243,1988,8,EA,1.0,0.0,32030
244,1988,8,HP,2.0,0.0,14975
245,1988,8,NW,3.0,0.0,38294
246,1988,8,PA (1),4.0,0.0,6060
247,1988,8,PI,3.0,2.0,40271
248,1988,8,TW,4.0,0.0,23629
249,1988,8,UA,0.0,0.0,49070
250,1988,8,US,4.0,2.0,46310
251,1988,8,WN,-1.0,0.0,24028
252,1988,9,AA,-1.0,0.0,57553
253,1988,9,AS,1.0,0.0,7185
254,1988,9,CO,-3.0,0.0,36947
255,1988,9,DL,1.0,0.0,62066
256,1988,9,EA,-3.0,0.0,27619
257,1988,9,HP,0.0,0.0,14593
258,1988,9,NW,4.0,0.0,36153
259,1988,9,PA (1),1.0,0.0,5854
260,1988,9,PI,3.0,1.0,38628
261,1988,9,TW,2.0,0.0,22639
262,1988,9,UA,-1.0,-1.0,47863
263,1988,9,US,1.0,0.0,44630
264,1988,9,WN,-1.0,0.0,22345
265,1988,10,AA,1.0,0.0,61568
266,1988,10,AS,3.0,0.0,7164
267,1988,10,CO,0.0,0.0,36482
268,1988,10,DL,1.0,0.0,64770
269,1988,10,EA,-3.0,0.0,29089
270,1988,10,HP,2.0,0.0,15454
271,1988,10,NW,3.0,0.0,38040
272,1988,10,PA (1),2.0,0.0,6088
273,1988,10,PI,3.0,1.0,40054
274,1988,10,TW,2.0,0.0,23762
275,1988,10,UA,1.0,0.0,50547
276,1988,10,US,3.0,0.0,45666
277,1988,10,WN,0.0,0.0,22986
278,1988,11,AA,1.0,1.0,59230
279,1988,11,AS,5.0,0.0,6838
280,1988,11,CO,1.0,0.0,34464
281,1988,11,DL,4.0,0.0,61347
282,1988,11,EA,-2.0,0.0,28120
283,1988,11,HP,4.0,0.0,15247
284,1988,11,NW,4.0,0.0,35894
285,1988,11,PA (1),2.0,0.0,6097
286,1988,11,PI,4.0,2.0,39274
287,1988,11,TW,1.0,0.0,21985
288,1988,11,UA,2.0,0.0,47738
289,1988,11,US,3.0,1.0,43202
290,1988,11,WN,2.0,0.0,21425
291,1988,12,AA,2.0,1.0,62559
292,1988,12,AS,6.0,0.0,7133
293,1988,12,CO,1.0,0.0,36098
294,1988,12,DL,4.0,0.0,64383
295,1988,12,EA,-2.0,0.0,29401
296,1988,12,HP,5.0,0.0,15693
297,1988,12,NW,2.0,0.0,37450
298,1988,12,PA (1),4.0,0.0,6399
299,1988,12,PI,6.0,3.0,40121
300,1988,12,TW,2.0,0.0,23329
301,1988,12,UA,4.0,1.0,49719
302,1988,12,US,3.0,1.0,44456
303,1988,12,WN,1.0,0.0,21713
304,1987,10,AA,0.0,0.0,56091
305,1987,10,AS,5.0,0.0,7432
306,1987,10,CO,-1.0,0.0,42756
307,1987,10,DL,6.0,0.0,63104
308,1987,10,EA,1.0,0.0,37048
309,1987,10,HP,7.0,0.0,15026
310,1987,10,NW,5.0,0.0,37590
311,1987,10,PA (1),3.0,0.0,5134
312,1987,10,PI,4.0,1.0,39228
313,1987,10,PS,10.0,3.0,14405
314,1987,10,TW,4.0,0.0,23823
315,1987,10,UA,1.0,0.0,52952
316,1987,10,US,5.0,2.0,32293
317,1987,10,WN,0.0,0.0,21738
318,1987,11,AA,1.0,0.0,53200
319,1987,11,AS,5.0,0.0,6967
320,1987,11,CO,1.0,0.0,39408
321,1987,11,DL,7.0,0.0,60150
322,1987,11,EA,2.0,0.0,34865
323,1987,11,HP,6.0,0.0,14939
324,1987,11,NW,6.0,0.0,34342
325,1987,11,PA (1),3.0,0.0,5615
326,1987,11,PI,6.0,2.0,37707
327,1987,11,PS,4.0,1.0,13540
328,1987,11,TW,2.0,0.0,22125
329,1987,11,UA,0.0,0.0,48702
330,1987,11,US,5.0,2.0,31006
331,1987,11,WN,0.0,0.0,20237
332,1987,12,AA,3.0,1.0,55830
333,1987,12,AS,10.0,0.0,7007
334,1987,12,CO,6.0,1.0,40838
335,1987,12,DL,10.0,0.0,62559
336,1987,12,EA,4.0,0.0,36863
337,1987,12,HP,5.0,0.0,15434
338,1987,12,NW,8.0,0.0,36341
339,1987,12,PA (1),2.0,0.0,6036
340,1987,12,PI,7.0,4.0,39547
341,1987,12,PS,9.0,4.0,13761
342,1987,12,TW,6.0,1.0,23702
343,1987,12,UA,5.0,1.0,50970
344,1987,12,US,5.0,2.0,31515
345,1987,12,WN,2.0,0.0,20000
346,1989,1,AA,1.0,0.0,62963
347,1989,1,AS,4.0,0.0,7224
348,1989,1,CO,-1.0,0.0,35846
349,1989,1,DL,4.0,0.0,64523
350,1989,1,EA,-2.0,0.0,29480
351,1989,1,HP,3.0,0.0,15789
352,1989,1,NW,0.0,0.0,37253
353,1989,1,PA (1),3.0,0.0,6405
354,1989,1,PI,5.0,2.0,40544
355,1989,1,TW,2.0,0.0,23503
356,1989,1,UA,3.0,0.0,49274
357,1989,1,US,2.0,0.0,44472
358,1989,1,WN,3.0,0.0,22746
359,1989,2,AA,5.0,1.0,56513
360,1989,2,AS,3.0,0.0,6267
361,1989,2,CO,0.0,0.0,31618
362,1989,2,DL,5.0,0.0,58488
363,1989,2,EA,0.0,0.0,25565
364,1989,2,HP,5.0,0.0,14269
365,1989,2,NW,0.0,0.0,33354
366,1989,2,PA (1),4.0,0.0,5785
367,1989,2,PI,7.0,3.0,36704
368,1989,2,TW,3.0,0.0,21247
369,1989,2,UA,5.0,1.0,44943
370,1989,2,US,3.0,1.0,40146
371,1989,2,WN,5.0,3.0,20277
372,1989,3,AA,4.0,1.0,62512
373,1989,3,AS,4.0,0.0,7224
374,1989,3,CO,0.0,0.0,35994
375,1989,3,DL,5.0,0.0,65374
376,1989,3,EA,4.0,0.0,20348
377,1989,3,HP,3.0,0.0,16129
378,1989,3,NW,0.0,0.0,37680
379,1989,3,PA (1),5.0,0.0,6447
380,1989,3,PI,11.0,8.0,40884
381,1989,3,TW,5.0,0.0,23835
382,1989,3,UA,5.0,1.0,50677
383,1989,3,US,4.0,2.0,44725
384,1989,3,WN,4.0,0.0,23352
385,1989,4,AA,-1.0,0.0,61022
386,1989,4,AS,1.0,0.0,6983
387,1989,4,CO,-2.0,0.0,34505
388,1989,4,DL,3.0,0.0,63967
389,1989,4,EA,-3.0,0.0,2508
390,1989,4,HP,1.0,0.0,15419
391,1989,4,NW,-3.0,0.0,36659
392,1989,4,PA (1),5.0,0.0,6430
393,1989,4,PI,7.0,4.0,40072
394,1989,4,TW,1.0,0.0,22848
395,1989,4,UA,0.0,0.0,48635
396,1989,4,US,1.0,1.0,42739
397,1989,4,WN,0.0,0.0,23817
398,1989,5,AA,0.0,0.0,62376
399,1989,5,AS,2.0,0.0,7426
400,1989,5,CO,0.0,0.0,34358
401,1989,5,DL,3.0,0.0,65209
402,1989,5,EA,-3.0,0.0,2406
403,1989,5,HP,2.0,0.0,16487
404,1989,5,NW,0.0,0.0,37190
405,1989,5,PA (1),5.0,0.0,6725
406,1989,5,PI,5.0,3.0,41502
407,1989,5,TW,2.0,0.0,23769
408,1989,5,UA,3.0,0.0,49623
409,1989,5,US,2.0,1.0,43916
410,1989,5,WN,2.0,0.0,25173
411,1989,6,AA,1.0,1.0,60749
412,1989,6,AS,4.0,0.0,7962
413,1989,6,CO,3.0,0.0,34393
414,1989,6,DL,6.0,0.0,64455
415,1989,6,EA,-4.0,0.0,1738
416,1989,6,HP,2.0,0.0,16394
417,1989,6,NW,3.0,0.0,37544
418,1989,6,PA (1),5.0,0.0,6091
419,1989,6,PI,8.0,5.0,40117
420,1989,6,TW,2.0,0.0,23251
421,1989,6,UA,7.0,3.0,47152
422,1989,6,US,5.0,3.0,41977
423,1989,6,WN,3.0,0.0,24470
424,1989,7,AA,0.0,0.0,60299
425,1989,7,AS,4.0,0.0,8300
426,1989,7,CO,1.0,0.0,35657
427,1989,7,DL,4.0,0.0,66651
428,1989,7,EA,-3.0,0.0,5368
429,1989,7,HP,2.0,0.0,16705
430,1989,7,NW,3.0,0.0,38794
431,1989,7,PA (1),1.0,0.0,6600
432,1989,7,PI,7.0,4.0,41119
433,1989,7,TW,2.0,0.0,23670
434,1989,7,UA,7.0,3.0,46729
435,1989,7,US,5.0,3.0,42538
436,1989,7,WN,0.0,0.0,24736
437,1989,8,AA,0.0,0.0,59563
438,1989,8,AS,5.0,0.0,8299
439,1989,8,CO,1.0,0.0,35976
440,1989,8,DL,4.0,0.0,67945
441,1989,8,EA,-1.0,0.0,9526
442,1989,8,HP,3.0,0.0,17065
443,1989,8,NW,5.0,0.0,39486
444,1989,8,PA (1),1.0,0.0,6709
445,1989,8,PI,8.0,5.0,5576
446,1989,8,TW,2.0,0.0,23972
447,1989,8,UA,8.0,4.0,47617
448,1989,8,US,9.0,6.0,78536
449,1989,8,WN,0.0,0.0,25815
450,1989,9,AA,-1.0,0.0,58650
451,1989,9,AS,2.0,0.0,7384
452,1989,9,CO,-2.0,0.0,32176
453,1989,9,DL,2.0,0.0,65553
454,1989,9,EA,0.0,0.0,14258
455,1989,9,HP,2.0,0.0,16236
456,1989,9,NW,3.0,0.0,37939
457,1989,9,PA (1),0.0,0.0,6683
458,1989,9,TW,0.0,0.0,22583
459,1989,9,UA,1.0,0.0,46806
460,1989,9,US,4.0,2.0,82133
461,1989,9,WN,-1.0,0.0,24667
462,1989,10,AA,-1.0,0.0,60553
463,1989,10,AS,3.0,0.0,7653
464,1989,10,CO,-2.0,0.0,33735
465,1989,10,DL,2.0,0.0,68095
466,1989,10,EA,0.0,0.0,18934
467,1989,10,HP,4.0,0.0,17297
468,1989,10,NW,3.0,0.0,39982
469,1989,10,PA (1),0.0,0.0,6827
470,1989,10,TW,1.0,0.0,23490
471,1989,10,UA,1.0,0.0,49347
472,1989,10,US,5.0,2.0,85204
473,1989,10,WN,0.0,0.0,26017
474,1989,11,AA,-1.0,0.0,57685
475,1989,11,AS,3.0,0.0,6991
476,1989,11,CO,0.0,0.0,32502
477,1989,11,DL,3.0,0.0,65156
478,1989,11,EA,0.0,0.0,19501
479,1989,11,HP,4.0,0.0,16455
480,1989,11,NW,2.0,0.0,37320
481,1989,11,PA (1),1.0,0.0,7142
482,1989,11,TW,0.0,0.0,21830
483,1989,11,UA,1.0,0.0,46370
484,1989,11,US,6.0,3.0,82659
485,1989,11,WN,0.0,0.0,24210
486,1989,12,AA,1.0,1.0,60367
487,1989,12,AS,5.0,0.0,7409
488,1989,12,CO,2.0,0.0,33562
489,1989,12,DL,5.0,0.0,67904
490,1989,12,EA,3.0,0.0,20072
491,1989,12,HP,5.0,0.0,17343
492,1989,12,NW,1.0,0.0,38551
493,1989,12,PA (1),1.0,0.0,7489
494,1989,12,TW,4.0,0.0,22473
495,1989,12,UA,3.0,2.0,47501
496,1989,12,US,8.0,5.0,83297
497,1989,12,WN,0.0,0.0,23522
498,2002,1,AA,-4.0,-2.0,70210
499,2002,1,AS,1.0,0.0,12009
500,2002,1,CO,-2.0,-3.0,27493
501,2002,1,DL,2.0,0.0,62669
502,2002,1,HP,-5.0,0.0,15135
503,2002,1,MQ,-5.0,-2.0,36049
504,2002,1,NW,-3.0,-2.0,39817
505,2002,1,UA,-2.0,-1.0,45765
506,2002,1,US,-3.0,-3.0,47132
507,2002,1,WN,-2.0,0.0,80057
508,2002,2,AA,-6.0,-2.0,63455
509,2002,2,AS,0.0,0.0,11642
510,2002,2,CO,-4.0,-3.0,25480
511,2002,2,DL,0.0,0.0,56751
512,2002,2,HP,-5.0,0.0,13709
513,2002,2,MQ,-4.0,-2.0,33387
514,2002,2,NW,-3.0,-2.0,37679
515,2002,2,UA,-4.0,-2.0,42083
516,2002,2,US,-4.0,-2.0,42567
517,2002,2,WN,-2.0,0.0,72782
518,2002,3,AA,-4.0,-2.0,72289
519,2002,3,AS,0.0,0.0,13272
520,2002,3,CO,-3.0,-3.0,28910
521,2002,3,DL,2.0,0.0,63216
522,2002,3,HP,-4.0,0.0,16289
523,2002,3,MQ,-2.0,-2.0,37299
524,2002,3,NW,2.0,-1.0,42819
525,2002,3,UA,-2.0,-1.0,47004
526,2002,3,US,-1.0,-1.0,46607
527,2002,3,WN,0.0,0.0,80191
528,2002,4,AA,-6.0,-2.0,71915
529,2002,4,AS,-2.0,-1.0,12937
530,2002,4,CO,-6.0,-4.0,27873
531,2002,4,DL,2.0,0.0,61134
532,2002,4,HP,-4.0,0.0,16101
533,2002,4,MQ,-4.0,-2.0,36796
534,2002,4,NW,-3.0,-2.0,41068
535,2002,4,UA,-3.0,-2.0,47451
536,2002,4,US,-2.0,-2.0,44124
537,2002,4,WN,-2.0,0.0,78742
538,2002,5,AA,-6.0,-3.0,74236
539,2002,5,AS,-1.0,-1.0,13738
540,2002,5,CO,-6.0,-3.0,27814
541,2002,5,DL,1.0,0.0,62431
542,2002,5,HP,-5.0,-1.0,16654
543,2002,5,MQ,-4.0,-2.0,37260
544,2002,5,NW,-3.0,-3.0,42540
545,2002,5,UA,-4.0,-3.0,49335
546,2002,5,US,-3.0,-2.0,45147
547,2002,5,WN,-1.0,0.0,80891
548,2002,6,AA,-5.0,-1.0,72926
549,2002,6,AS,1.0,1.0,14156
550,2002,6,CO,-4.0,-3.0,27130
551,2002,6,DL,1.0,0.0,61646
552,2002,6,HP,-2.0,0.0,17212
553,2002,6,MQ,-2.0,-1.0,36452
554,2002,6,NW,-2.0,-2.0,44630
555,2002,6,UA,-3.0,-1.0,51753
556,2002,6,US,-4.0,-2.0,43304
557,2002,6,WN,0.0,0.0,79124
558,2002,7,AA,-5.0,-2.0,76661
559,2002,7,AS,0.0,0.0,15036
560,2002,7,CO,-3.0,-3.0,27981
561,2002,7,DL,0.0,0.0,62989
562,2002,7,HP,-1.0,0.0,17515
563,2002,7,MQ,-1.0,-1.0,37969
564,2002,7,NW,-3.0,-2.0,47279
565,2002,7,UA,-5.0,-2.0,54017
566,2002,7,US,-5.0,-2.0,44330
567,2002,7,WN,0.0,0.0,81796
568,2002,8,AA,-6.0,-2.0,75166
569,2002,8,AS,1.0,0.0,15003
570,2002,8,CO,-4.0,-3.0,28263
571,2002,8,DL,-1.0,0.0,63405
572,2002,8,HP,-2.0,0.0,17596
573,2002,8,MQ,-3.0,-2.0,37945
574,2002,8,NW,-4.0,-3.0,47712
575,2002,8,UA,-4.0,-2.0,54545
576,2002,8,US,-6.0,-3.0,44531
577,2002,8,WN,0.0,0.0,82598
578,2002,9,AA,-9.0,-4.0,69156
579,2002,9,AS,-4.0,-3.0,13283
580,2002,9,CO,-4.0,-4.0,25493
